age;race;marital-status;education;occupation;salary-class
44;White;Married-civ-spouse;Some-college;Tech-support;>50K
30;White;Never-married;Bachelors;Exec-managerial;>50K
25;White;Married-civ-spouse;HS-grad;Tech-support;>50K
50;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
37;White;Married-civ-spouse;Masters;Exec-managerial;>50K
40;White;Married-civ-spouse;Masters;Exec-managerial;>50K
32;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
51;White;Married-civ-spouse;Masters;Prof-specialty;>50K
50;White;Married-civ-spouse;Masters;Prof-specialty;>50K
49;White;Married-civ-spouse;Bachelors;Sales;>50K
45;Asian-Pac-Islander;Married-civ-spouse;HS-grad;Sales;>50K
26;White;Never-married;Masters;Prof-specialty;>50K
40;Asian-Pac-Islander;Married-spouse-absent;Bachelors;Prof-specialty;>50K
48;White;Married-civ-spouse;11th;Farming-fishing;>50K
49;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
36;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
60;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
54;White;Married-civ-spouse;Some-college;Sales;>50K
47;White;Never-married;Some-college;Sales;>50K
30;White;Never-married;Bachelors;Exec-managerial;>50K
49;White;Married-civ-spouse;HS-grad;Sales;>50K
37;White;Married-civ-spouse;Bachelors;Sales;>50K
72;Asian-Pac-Islander;Married-civ-spouse;9th;Exec-managerial;>50K
39;White;Married-civ-spouse;Masters;Exec-managerial;>50K
47;White;Married-civ-spouse;Assoc-voc;Machine-op-inspct;>50K
32;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;>50K
63;White;Married-civ-spouse;Some-college;Prof-specialty;>50K
36;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
27;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
28;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
53;White;Married-civ-spouse;Bachelors;Sales;>50K
37;White;Never-married;Assoc-voc;Prof-specialty;>50K
42;White;Married-civ-spouse;Masters;Exec-managerial;>50K
46;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
37;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Other-service;>50K
51;Black;Married-civ-spouse;Some-college;Exec-managerial;>50K
36;White;Married-civ-spouse;Some-college;Protective-serv;>50K
34;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
37;White;Married-civ-spouse;Masters;Exec-managerial;>50K
51;White;Married-civ-spouse;Assoc-acdm;Sales;>50K
31;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
37;White;Married-civ-spouse;HS-grad;Other-service;>50K
42;White;Married-civ-spouse;Assoc-acdm;Sales;>50K
51;White;Married-civ-spouse;Bachelors;Sales;>50K
49;White;Married-civ-spouse;Some-college;Craft-repair;>50K
52;White;Married-civ-spouse;Some-college;Prof-specialty;>50K
47;White;Divorced;Bachelors;Exec-managerial;>50K
43;White;Married-civ-spouse;Some-college;Sales;>50K
42;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
66;White;Married-civ-spouse;Some-college;Sales;>50K
30;White;Married-civ-spouse;HS-grad;Protective-serv;>50K
45;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
44;Black;Married-civ-spouse;HS-grad;Other-service;>50K
46;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
44;White;Married-civ-spouse;Masters;Prof-specialty;>50K
33;White;Married-civ-spouse;Bachelors;Sales;>50K
57;White;Married-civ-spouse;Masters;Sales;>50K
47;White;Married-civ-spouse;5th-6th;Sales;>50K
41;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
45;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
27;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
37;White;Married-civ-spouse;Assoc-acdm;Machine-op-inspct;>50K
54;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
36;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;>50K
41;White;Divorced;Masters;Sales;>50K
63;White;Married-civ-spouse;Masters;Sales;>50K
50;White;Married-civ-spouse;11th;Transport-moving;>50K
49;White;Married-civ-spouse;Some-college;Craft-repair;>50K
50;White;Married-civ-spouse;Bachelors;Adm-clerical;>50K
47;Black;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
45;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
33;White;Married-civ-spouse;Some-college;Sales;>50K
45;White;Married-civ-spouse;Masters;Exec-managerial;>50K
32;White;Separated;Bachelors;Prof-specialty;>50K
42;Black;Married-civ-spouse;Assoc-acdm;Adm-clerical;>50K
59;White;Married-civ-spouse;Bachelors;Sales;>50K
35;White;Married-civ-spouse;Assoc-voc;Sales;>50K
60;White;Married-civ-spouse;HS-grad;Tech-support;>50K
37;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
38;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
51;White;Married-civ-spouse;Assoc-voc;Handlers-cleaners;>50K
45;White;Married-civ-spouse;Assoc-acdm;Craft-repair;>50K
51;White;Married-civ-spouse;Some-college;Craft-repair;>50K
44;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Adm-clerical;>50K
44;White;Married-civ-spouse;Doctorate;Adm-clerical;>50K
63;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
29;White;Married-civ-spouse;Masters;Sales;>50K
43;White;Married-civ-spouse;Some-college;Sales;>50K
31;White;Married-civ-spouse;HS-grad;Other-service;>50K
41;Asian-Pac-Islander;Married-civ-spouse;Masters;Prof-specialty;>50K
46;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
52;White;Married-civ-spouse;Some-college;Craft-repair;>50K
45;White;Married-civ-spouse;Bachelors;Sales;>50K
30;White;Married-civ-spouse;Bachelors;Other-service;>50K
53;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
42;White;Married-spouse-absent;Some-college;Prof-specialty;>50K
26;White;Married-civ-spouse;Bachelors;Sales;>50K
62;White;Married-civ-spouse;Masters;Prof-specialty;>50K
65;White;Married-civ-spouse;Bachelors;Sales;>50K
45;White;Married-civ-spouse;Some-college;Protective-serv;>50K
63;White;Married-civ-spouse;Masters;Exec-managerial;>50K
39;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
53;Asian-Pac-Islander;Married-civ-spouse;Some-college;Exec-managerial;>50K
23;White;Married-civ-spouse;11th;Transport-moving;>50K
51;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
36;Asian-Pac-Islander;Married-civ-spouse;Masters;Exec-managerial;>50K
44;White;Married-civ-spouse;Masters;Exec-managerial;>50K
29;White;Married-civ-spouse;Bachelors;Sales;>50K
62;White;Married-civ-spouse;12th;Craft-repair;>50K
31;White;Never-married;Bachelors;Exec-managerial;>50K
37;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
47;White;Married-civ-spouse;HS-grad;Other-service;>50K
26;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
36;White;Married-civ-spouse;Some-college;Craft-repair;>50K
34;White;Separated;Masters;Prof-specialty;>50K
54;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
56;White;Married-civ-spouse;Bachelors;Sales;>50K
33;White;Married-civ-spouse;Bachelors;Sales;>50K
30;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
53;White;Never-married;Masters;Prof-specialty;>50K
57;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
48;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
44;White;Divorced;Bachelors;Exec-managerial;>50K
39;White;Married-civ-spouse;Masters;Prof-specialty;>50K
34;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
55;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
60;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
61;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
42;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
38;White;Married-civ-spouse;Assoc-voc;Craft-repair;>50K
64;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
39;White;Married-civ-spouse;HS-grad;Sales;>50K
39;Black;Married-civ-spouse;HS-grad;Sales;>50K
50;White;Married-civ-spouse;Masters;Tech-support;>50K
30;White;Married-civ-spouse;Assoc-voc;Tech-support;>50K
39;White;Married-civ-spouse;Bachelors;Sales;>50K
44;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
40;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
50;White;Married-civ-spouse;Bachelors;Transport-moving;>50K
32;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
57;White;Married-civ-spouse;Bachelors;Sales;>50K
57;White;Widowed;HS-grad;Craft-repair;>50K
34;White;Never-married;HS-grad;Craft-repair;>50K
31;Asian-Pac-Islander;Married-civ-spouse;Assoc-acdm;Craft-repair;>50K
29;White;Married-civ-spouse;Some-college;Transport-moving;>50K
51;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
36;White;Married-civ-spouse;Some-college;Craft-repair;>50K
49;White;Never-married;Masters;Exec-managerial;>50K
47;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
34;Black;Married-civ-spouse;Some-college;Adm-clerical;>50K
24;White;Married-civ-spouse;Some-college;Transport-moving;>50K
55;White;Married-civ-spouse;Bachelors;Sales;>50K
39;White;Married-civ-spouse;Assoc-voc;Adm-clerical;>50K
56;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
34;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
32;White;Married-civ-spouse;HS-grad;Sales;>50K
52;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
41;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
33;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
46;White;Married-civ-spouse;Bachelors;Craft-repair;>50K
39;Black;Never-married;Masters;Exec-managerial;>50K
37;White;Divorced;Assoc-voc;Prof-specialty;>50K
41;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
60;White;Married-civ-spouse;Assoc-acdm;Adm-clerical;>50K
24;White;Divorced;HS-grad;Exec-managerial;>50K
45;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
41;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
31;White;Married-civ-spouse;Assoc-voc;Sales;>50K
41;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
42;White;Married-civ-spouse;Assoc-acdm;Craft-repair;>50K
52;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
32;White;Married-civ-spouse;Bachelors;Tech-support;>50K
55;White;Married-civ-spouse;Bachelors;Sales;>50K
33;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
47;White;Married-civ-spouse;Assoc-voc;Craft-repair;>50K
34;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
48;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
48;White;Divorced;Assoc-voc;Prof-specialty;>50K
40;White;Divorced;Bachelors;Exec-managerial;>50K
70;White;Married-civ-spouse;Bachelors;Sales;>50K
49;White;Widowed;Some-college;Exec-managerial;>50K
51;White;Married-civ-spouse;HS-grad;Handlers-cleaners;>50K
37;White;Married-civ-spouse;HS-grad;Tech-support;>50K
55;White;Married-civ-spouse;Masters;Prof-specialty;>50K
47;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
52;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
50;White;Married-civ-spouse;Some-college;Tech-support;>50K
39;White;Divorced;Some-college;Exec-managerial;>50K
42;White;Married-civ-spouse;Masters;Prof-specialty;>50K
39;White;Married-civ-spouse;HS-grad;Sales;>50K
34;White;Married-civ-spouse;Some-college;Sales;>50K
45;White;Divorced;Bachelors;Prof-specialty;>50K
28;White;Never-married;Masters;Prof-specialty;>50K
30;White;Never-married;Bachelors;Prof-specialty;>50K
62;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
32;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
37;White;Married-civ-spouse;HS-grad;Protective-serv;>50K
37;White;Married-civ-spouse;Some-college;Adm-clerical;>50K
38;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
43;White;Married-civ-spouse;Some-college;Sales;>50K
53;White;Married-civ-spouse;7th-8th;Exec-managerial;>50K
43;White;Married-civ-spouse;Bachelors;Sales;>50K
43;White;Married-civ-spouse;Masters;Exec-managerial;>50K
48;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
51;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
41;White;Married-civ-spouse;Bachelors;Transport-moving;>50K
55;White;Married-civ-spouse;Bachelors;Tech-support;>50K
61;White;Married-civ-spouse;Some-college;Sales;>50K
43;White;Divorced;Masters;Protective-serv;>50K
47;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
47;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
41;White;Married-civ-spouse;1st-4th;Machine-op-inspct;>50K
54;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
36;White;Married-civ-spouse;Masters;Prof-specialty;>50K
57;White;Married-civ-spouse;Some-college;Sales;>50K
58;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
44;White;Never-married;Prof-school;Prof-specialty;>50K
41;White;Married-civ-spouse;Some-college;Other-service;>50K
37;White;Married-civ-spouse;HS-grad;Sales;>50K
50;White;Married-civ-spouse;Some-college;Sales;>50K
36;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
40;White;Never-married;Prof-school;Prof-specialty;>50K
47;White;Married-civ-spouse;Masters;Sales;>50K
47;White;Married-civ-spouse;HS-grad;Protective-serv;>50K
38;White;Married-civ-spouse;Assoc-acdm;Adm-clerical;>50K
45;White;Divorced;Masters;Exec-managerial;>50K
39;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
48;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
47;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
67;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
30;White;Married-civ-spouse;HS-grad;Tech-support;>50K
40;White;Married-civ-spouse;HS-grad;Sales;>50K
49;White;Married-civ-spouse;Assoc-acdm;Sales;>50K
29;White;Never-married;Prof-school;Prof-specialty;>50K
75;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
45;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
27;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
60;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
42;White;Married-civ-spouse;Assoc-voc;Prof-specialty;>50K
38;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
49;White;Married-civ-spouse;Bachelors;Sales;>50K
36;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
36;White;Married-civ-spouse;HS-grad;Sales;>50K
61;White;Married-civ-spouse;Some-college;Sales;>50K
37;White;Never-married;Masters;Exec-managerial;>50K
64;Black;Married-civ-spouse;11th;Craft-repair;>50K
37;White;Separated;Masters;Exec-managerial;>50K
42;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
64;White;Never-married;Doctorate;Prof-specialty;>50K
28;White;Married-civ-spouse;HS-grad;Handlers-cleaners;>50K
55;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
51;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
57;Asian-Pac-Islander;Married-civ-spouse;Prof-school;Craft-repair;>50K
51;White;Married-civ-spouse;Bachelors;Craft-repair;>50K
42;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
47;White;Married-civ-spouse;Some-college;Craft-repair;>50K
61;White;Married-civ-spouse;Masters;Sales;>50K
46;White;Married-civ-spouse;Some-college;Sales;>50K
50;Black;Never-married;Prof-school;Exec-managerial;>50K
39;White;Married-civ-spouse;Assoc-acdm;Exec-managerial;>50K
57;White;Married-civ-spouse;Prof-school;Transport-moving;>50K
30;White;Married-civ-spouse;Some-college;Transport-moving;>50K
59;White;Married-civ-spouse;HS-grad;Sales;>50K
41;Asian-Pac-Islander;Married-spouse-absent;HS-grad;Prof-specialty;>50K
35;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
38;White;Married-civ-spouse;Masters;Exec-managerial;>50K
28;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
40;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
51;White;Married-civ-spouse;Bachelors;Sales;>50K
48;White;Married-civ-spouse;Prof-school;Tech-support;>50K
48;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
48;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
42;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
28;White;Married-civ-spouse;Some-college;Exec-managerial;>50K
45;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
44;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
26;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
55;White;Married-civ-spouse;Masters;Exec-managerial;>50K
64;White;Separated;Assoc-acdm;Prof-specialty;>50K
45;White;Never-married;HS-grad;Craft-repair;>50K
48;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
51;White;Married-civ-spouse;10th;Sales;>50K
44;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
32;Black;Married-civ-spouse;Masters;Exec-managerial;>50K
40;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
64;White;Married-civ-spouse;Doctorate;Exec-managerial;>50K
56;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
41;White;Married-civ-spouse;HS-grad;Sales;>50K
33;White;Married-civ-spouse;HS-grad;Sales;>50K
33;White;Never-married;Prof-school;Prof-specialty;>50K
58;White;Married-civ-spouse;Assoc-voc;Exec-managerial;>50K
53;White;Married-civ-spouse;HS-grad;Exec-managerial;>50K
38;White;Married-civ-spouse;Masters;Prof-specialty;>50K
31;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
36;White;Divorced;Prof-school;Prof-specialty;>50K
49;White;Married-civ-spouse;Bachelors;Adm-clerical;>50K
30;White;Married-civ-spouse;HS-grad;Protective-serv;>50K
54;Asian-Pac-Islander;Never-married;Bachelors;Prof-specialty;>50K
35;White;Married-civ-spouse;Bachelors;Sales;>50K
39;White;Married-civ-spouse;10th;Craft-repair;>50K
39;White;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
62;Asian-Pac-Islander;Married-civ-spouse;Some-college;Sales;>50K
50;White;Widowed;Bachelors;Sales;>50K
45;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
49;White;Married-civ-spouse;Bachelors;Sales;>50K
34;White;Married-civ-spouse;Bachelors;Farming-fishing;>50K
59;White;Married-civ-spouse;Bachelors;Craft-repair;>50K
36;White;Married-civ-spouse;Bachelors;Sales;>50K
47;White;Divorced;Bachelors;Exec-managerial;>50K
57;White;Married-civ-spouse;Prof-school;Sales;>50K
42;White;Married-civ-spouse;Bachelors;Farming-fishing;>50K
47;Black;Married-civ-spouse;Bachelors;Exec-managerial;>50K
48;White;Married-civ-spouse;Some-college;Sales;>50K
38;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Never-married;Bachelors;Prof-specialty;>50K
49;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
34;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
38;White;Married-civ-spouse;HS-grad;Transport-moving;>50K
31;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
37;White;Married-civ-spouse;HS-grad;Prof-specialty;>50K
30;Black;Never-married;Bachelors;Prof-specialty;>50K
38;White;Married-civ-spouse;Masters;Exec-managerial;>50K
33;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
52;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
59;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
31;White;Never-married;Doctorate;Prof-specialty;>50K
33;White;Divorced;11th;Exec-managerial;>50K
62;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
45;White;Married-civ-spouse;Some-college;Tech-support;>50K
37;White;Married-civ-spouse;Assoc-acdm;Tech-support;>50K
45;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
41;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
33;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
46;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
36;White;Married-civ-spouse;Bachelors;Prof-specialty;>50K
49;White;Married-civ-spouse;HS-grad;Craft-repair;>50K
41;White;Married-civ-spouse;HS-grad;Adm-clerical;>50K
35;White;Never-married;Masters;Exec-managerial;>50K
57;White;Married-civ-spouse;Bachelors;Sales;>50K
51;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
40;White;Married-civ-spouse;Prof-school;Prof-specialty;>50K
32;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
46;White;Married-civ-spouse;Assoc-voc;Craft-repair;>50K
47;Black;Married-civ-spouse;HS-grad;Machine-op-inspct;>50K
46;White;Married-civ-spouse;Bachelors;Farming-fishing;>50K
51;White;Married-civ-spouse;Doctorate;Prof-specialty;>50K
45;White;Widowed;Doctorate;Prof-specialty;>50K
61;White;Separated;Prof-school;Prof-specialty;>50K
34;White;Married-civ-spouse;Bachelors;Exec-managerial;>50K
