age;race;marital-status;education;occupation;salary-class
34;White;Divorced;HS-grad;Exec-managerial;<=50K
45;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
41;White;Never-married;Masters;Exec-managerial;<=50K
26;White;Never-married;HS-grad;Other-service;<=50K
54;White;Married-civ-spouse;Some-college;Farming-fishing;<=50K
24;Black;Never-married;Some-college;Machine-op-inspct;<=50K
42;White;Married-civ-spouse;Some-college;Prof-specialty;<=50K
20;White;Never-married;Some-college;Prof-specialty;<=50K
23;White;Never-married;Bachelors;Tech-support;<=50K
30;White;Never-married;Bachelors;Prof-specialty;<=50K
19;White;Never-married;HS-grad;Sales;<=50K
36;White;Never-married;Bachelors;Prof-specialty;<=50K
31;White;Widowed;Bachelors;Sales;<=50K
21;White;Never-married;Some-college;Handlers-cleaners;<=50K
31;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
40;Black;Married-civ-spouse;12th;Other-service;<=50K
45;Black;Never-married;Some-college;Sales;<=50K
60;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
18;White;Never-married;11th;Other-service;<=50K
28;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
36;Black;Divorced;Some-college;Adm-clerical;<=50K
40;White;Married-civ-spouse;Assoc-voc;Tech-support;<=50K
36;White;Divorced;Bachelors;Adm-clerical;<=50K
31;Black;Separated;HS-grad;Other-service;<=50K
33;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
19;White;Never-married;HS-grad;Tech-support;<=50K
22;White;Never-married;Some-college;Sales;<=50K
33;White;Never-married;HS-grad;Other-service;<=50K
41;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
29;White;Never-married;Bachelors;Prof-specialty;<=50K
44;White;Married-civ-spouse;HS-grad;Sales;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
31;White;Married-civ-spouse;HS-grad;Other-service;<=50K
23;White;Never-married;Some-college;Other-service;<=50K
55;Asian-Pac-Islander;Divorced;Some-college;Adm-clerical;<=50K
26;White;Married-civ-spouse;Assoc-voc;Adm-clerical;<=50K
25;White;Never-married;Assoc-voc;Other-service;<=50K
35;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
36;Black;Never-married;Some-college;Sales;<=50K
43;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
56;Black;Widowed;HS-grad;Other-service;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
55;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
26;White;Never-married;Assoc-voc;Tech-support;<=50K
17;White;Never-married;12th;Handlers-cleaners;<=50K
32;Black;Never-married;Some-college;Adm-clerical;<=50K
29;Black;Never-married;11th;Craft-repair;<=50K
46;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
22;White;Never-married;Bachelors;Prof-specialty;<=50K
58;White;Married-civ-spouse;10th;Craft-repair;<=50K
23;White;Never-married;HS-grad;Transport-moving;<=50K
39;White;Never-married;HS-grad;Handlers-cleaners;<=50K
27;White;Never-married;Assoc-voc;Craft-repair;<=50K
33;White;Never-married;Bachelors;Prof-specialty;<=50K
37;Black;Never-married;HS-grad;Farming-fishing;<=50K
36;White;Never-married;HS-grad;Other-service;<=50K
34;White;Divorced;HS-grad;Protective-serv;<=50K
32;White;Separated;10th;Other-service;<=50K
31;White;Married-spouse-absent;Some-college;Other-service;<=50K
22;White;Married-civ-spouse;Some-college;Sales;<=50K
47;White;Divorced;Bachelors;Sales;<=50K
32;White;Never-married;HS-grad;Machine-op-inspct;<=50K
26;White;Never-married;Some-college;Farming-fishing;<=50K
37;White;Separated;5th-6th;Farming-fishing;<=50K
31;White;Divorced;HS-grad;Craft-repair;<=50K
55;White;Never-married;HS-grad;Sales;<=50K
23;White;Divorced;Assoc-voc;Tech-support;<=50K
36;White;Divorced;Some-college;Adm-clerical;<=50K
54;White;Never-married;Some-college;Tech-support;<=50K
28;White;Never-married;Assoc-voc;Machine-op-inspct;<=50K
41;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
42;Black;Divorced;Some-college;Adm-clerical;<=50K
61;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
18;White;Never-married;12th;Machine-op-inspct;<=50K
41;White;Married-civ-spouse;Bachelors;Tech-support;<=50K
23;White;Never-married;HS-grad;Sales;<=50K
22;Black;Never-married;Some-college;Other-service;<=50K
61;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
25;Black;Never-married;HS-grad;Machine-op-inspct;<=50K
43;White;Divorced;Assoc-acdm;Craft-repair;<=50K
24;Black;Never-married;HS-grad;Other-service;<=50K
68;White;Never-married;11th;Farming-fishing;<=50K
31;White;Divorced;HS-grad;Adm-clerical;<=50K
17;White;Never-married;11th;Sales;<=50K
20;White;Never-married;HS-grad;Transport-moving;<=50K
30;White;Separated;HS-grad;Other-service;<=50K
43;White;Divorced;Some-college;Exec-managerial;<=50K
22;White;Never-married;Some-college;Adm-clerical;<=50K
17;White;Never-married;10th;Farming-fishing;<=50K
47;White;Married-civ-spouse;HS-grad;Other-service;<=50K
41;White;Never-married;Assoc-voc;Prof-specialty;<=50K
64;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
48;White;Never-married;Assoc-voc;Adm-clerical;<=50K
31;White;Never-married;Masters;Prof-specialty;<=50K
29;White;Never-married;Assoc-voc;Tech-support;<=50K
30;White;Widowed;HS-grad;Adm-clerical;<=50K
32;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
62;White;Widowed;HS-grad;Other-service;<=50K
39;White;Separated;HS-grad;Machine-op-inspct;<=50K
43;White;Never-married;Some-college;Adm-clerical;<=50K
24;White;Never-married;Bachelors;Sales;<=50K
26;White;Never-married;Some-college;Handlers-cleaners;<=50K
73;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
55;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
25;White;Divorced;HS-grad;Adm-clerical;<=50K
24;White;Never-married;Bachelors;Exec-managerial;<=50K
63;White;Widowed;HS-grad;Farming-fishing;<=50K
17;White;Never-married;11th;Sales;<=50K
35;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
62;White;Widowed;Bachelors;Prof-specialty;<=50K
43;White;Divorced;Some-college;Prof-specialty;<=50K
40;White;Divorced;HS-grad;Other-service;<=50K
39;White;Married-civ-spouse;Bachelors;Craft-repair;<=50K
31;White;Never-married;HS-grad;Craft-repair;<=50K
26;White;Divorced;Assoc-voc;Adm-clerical;<=50K
46;White;Married-civ-spouse;HS-grad;Sales;<=50K
26;White;Never-married;Bachelors;Prof-specialty;<=50K
34;White;Never-married;HS-grad;Transport-moving;<=50K
34;White;Never-married;HS-grad;Adm-clerical;<=50K
34;White;Never-married;Bachelors;Prof-specialty;<=50K
18;White;Never-married;11th;Adm-clerical;<=50K
43;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
48;White;Married-civ-spouse;11th;Exec-managerial;<=50K
28;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
33;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
24;White;Never-married;Some-college;Sales;<=50K
21;White;Never-married;10th;Handlers-cleaners;<=50K
17;White;Never-married;11th;Sales;<=50K
29;White;Separated;Bachelors;Prof-specialty;<=50K
24;White;Never-married;Some-college;Transport-moving;<=50K
55;Black;Divorced;5th-6th;Other-service;<=50K
23;Black;Never-married;HS-grad;Handlers-cleaners;<=50K
38;White;Divorced;Assoc-voc;Adm-clerical;<=50K
19;White;Never-married;HS-grad;Adm-clerical;<=50K
49;White;Divorced;9th;Machine-op-inspct;<=50K
27;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
33;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
23;White;Never-married;Bachelors;Exec-managerial;<=50K
54;Black;Married-civ-spouse;HS-grad;Sales;<=50K
29;White;Divorced;Assoc-voc;Tech-support;<=50K
35;White;Never-married;Bachelors;Exec-managerial;<=50K
28;Asian-Pac-Islander;Married-civ-spouse;Assoc-voc;Adm-clerical;<=50K
40;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
47;White;Divorced;Some-college;Sales;<=50K
22;White;Never-married;Bachelors;Exec-managerial;<=50K
28;White;Married-civ-spouse;HS-grad;Tech-support;<=50K
63;White;Married-civ-spouse;7th-8th;Other-service;<=50K
51;White;Married-civ-spouse;9th;Craft-repair;<=50K
22;White;Never-married;HS-grad;Handlers-cleaners;<=50K
35;White;Never-married;HS-grad;Sales;<=50K
46;White;Divorced;HS-grad;Machine-op-inspct;<=50K
37;White;Divorced;Some-college;Machine-op-inspct;<=50K
24;Black;Never-married;Bachelors;Prof-specialty;<=50K
37;White;Divorced;HS-grad;Handlers-cleaners;<=50K
53;White;Married-civ-spouse;Some-college;Tech-support;<=50K
27;White;Never-married;HS-grad;Sales;<=50K
38;White;Divorced;Some-college;Craft-repair;<=50K
53;White;Married-civ-spouse;10th;Farming-fishing;<=50K
34;White;Never-married;Some-college;Craft-repair;<=50K
23;Black;Never-married;HS-grad;Sales;<=50K
43;Asian-Pac-Islander;Married-civ-spouse;Masters;Prof-specialty;<=50K
81;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
21;White;Never-married;Some-college;Other-service;<=50K
23;White;Never-married;Some-college;Sales;<=50K
25;White;Never-married;Some-college;Transport-moving;<=50K
42;White;Married-civ-spouse;5th-6th;Machine-op-inspct;<=50K
38;Black;Married-civ-spouse;Some-college;Adm-clerical;<=50K
32;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
37;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
22;White;Never-married;Some-college;Sales;<=50K
33;White;Married-spouse-absent;1st-4th;Priv-house-serv;<=50K
42;White;Divorced;HS-grad;Machine-op-inspct;<=50K
51;White;Married-civ-spouse;Preschool;Other-service;<=50K
23;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
47;White;Never-married;Masters;Prof-specialty;<=50K
33;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
31;Amer-Indian-Eskimo;Divorced;Assoc-acdm;Other-service;<=50K
35;Black;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
18;White;Never-married;HS-grad;Other-service;<=50K
20;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
54;Black;Divorced;Some-college;Exec-managerial;<=50K
40;White;Divorced;Some-college;Adm-clerical;<=50K
43;White;Divorced;Some-college;Craft-repair;<=50K
44;White;Divorced;Some-college;Farming-fishing;<=50K
51;Black;Widowed;7th-8th;Other-service;<=50K
18;White;Never-married;HS-grad;Other-service;<=50K
51;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
33;White;Divorced;10th;Transport-moving;<=50K
25;White;Married-civ-spouse;Some-college;Prof-specialty;<=50K
32;White;Divorced;HS-grad;Machine-op-inspct;<=50K
32;White;Married-civ-spouse;Bachelors;Craft-repair;<=50K
36;White;Divorced;10th;Exec-managerial;<=50K
28;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
20;White;Never-married;HS-grad;Other-service;<=50K
55;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
28;White;Never-married;Bachelors;Tech-support;<=50K
37;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
44;White;Never-married;HS-grad;Transport-moving;<=50K
25;White;Never-married;Some-college;Sales;<=50K
21;White;Never-married;Some-college;Exec-managerial;<=50K
78;Black;Widowed;HS-grad;Other-service;<=50K
34;White;Divorced;HS-grad;Handlers-cleaners;<=50K
49;White;Never-married;HS-grad;Adm-clerical;<=50K
22;White;Never-married;Assoc-acdm;Adm-clerical;<=50K
60;White;Never-married;HS-grad;Farming-fishing;<=50K
63;White;Divorced;Assoc-voc;Other-service;<=50K
41;Black;Never-married;HS-grad;Craft-repair;<=50K
47;White;Divorced;HS-grad;Adm-clerical;<=50K
44;White;Divorced;HS-grad;Craft-repair;<=50K
51;White;Widowed;Some-college;Prof-specialty;<=50K
46;White;Never-married;Bachelors;Sales;<=50K
41;White;Married-civ-spouse;Assoc-voc;Machine-op-inspct;<=50K
50;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
35;White;Never-married;HS-grad;Exec-managerial;<=50K
45;White;Divorced;Masters;Prof-specialty;<=50K
40;White;Married-civ-spouse;Some-college;Machine-op-inspct;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
23;White;Never-married;Bachelors;Prof-specialty;<=50K
31;White;Never-married;HS-grad;Other-service;<=50K
58;White;Married-civ-spouse;Bachelors;Adm-clerical;<=50K
66;Black;Separated;HS-grad;Machine-op-inspct;<=50K
26;White;Married-civ-spouse;Some-college;Sales;<=50K
51;White;Divorced;HS-grad;Machine-op-inspct;<=50K
34;White;Never-married;Assoc-voc;Transport-moving;<=50K
38;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
48;White;Married-civ-spouse;7th-8th;Handlers-cleaners;<=50K
51;White;Widowed;HS-grad;Other-service;<=50K
22;White;Divorced;HS-grad;Craft-repair;<=50K
41;White;Never-married;Some-college;Craft-repair;<=50K
42;White;Separated;HS-grad;Sales;<=50K
34;White;Married-civ-spouse;Some-college;Other-service;<=50K
23;Black;Never-married;HS-grad;Machine-op-inspct;<=50K
56;White;Married-civ-spouse;HS-grad;Other-service;<=50K
48;White;Married-civ-spouse;10th;Adm-clerical;<=50K
48;Asian-Pac-Islander;Married-spouse-absent;Masters;Sales;<=50K
31;White;Never-married;Assoc-voc;Adm-clerical;<=50K
20;White;Never-married;Assoc-acdm;Other-service;<=50K
27;White;Never-married;Some-college;Sales;<=50K
32;Black;Never-married;HS-grad;Other-service;<=50K
37;White;Never-married;HS-grad;Other-service;<=50K
34;Black;Divorced;HS-grad;Priv-house-serv;<=50K
90;White;Never-married;HS-grad;Other-service;<=50K
23;Black;Never-married;Some-college;Machine-op-inspct;<=50K
43;White;Divorced;Some-college;Adm-clerical;<=50K
24;White;Never-married;Some-college;Tech-support;<=50K
28;White;Divorced;Prof-school;Prof-specialty;<=50K
23;White;Married-civ-spouse;Some-college;Other-service;<=50K
20;White;Never-married;Some-college;Sales;<=50K
61;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
38;White;Divorced;Some-college;Craft-repair;<=50K
32;White;Married-civ-spouse;Bachelors;Sales;<=50K
30;White;Married-civ-spouse;12th;Transport-moving;<=50K
41;White;Divorced;Assoc-voc;Craft-repair;<=50K
43;White;Married-civ-spouse;HS-grad;Exec-managerial;<=50K
61;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
54;White;Married-civ-spouse;HS-grad;Other-service;<=50K
34;White;Separated;Assoc-acdm;Other-service;<=50K
38;White;Never-married;Some-college;Other-service;<=50K
36;White;Married-civ-spouse;12th;Transport-moving;<=50K
30;White;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
36;White;Divorced;Assoc-acdm;Tech-support;<=50K
22;White;Never-married;Bachelors;Prof-specialty;<=50K
17;White;Never-married;11th;Adm-clerical;<=50K
19;White;Never-married;Some-college;Craft-repair;<=50K
27;Black;Never-married;Bachelors;Sales;<=50K
22;Asian-Pac-Islander;Never-married;Bachelors;Sales;<=50K
49;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
43;White;Separated;Bachelors;Prof-specialty;<=50K
19;White;Divorced;HS-grad;Exec-managerial;<=50K
58;White;Married-civ-spouse;HS-grad;Farming-fishing;<=50K
31;White;Married-civ-spouse;Some-college;Adm-clerical;<=50K
30;White;Married-civ-spouse;Assoc-voc;Transport-moving;<=50K
32;White;Married-civ-spouse;HS-grad;Protective-serv;<=50K
29;White;Never-married;Bachelors;Exec-managerial;<=50K
38;White;Divorced;HS-grad;Craft-repair;<=50K
31;Asian-Pac-Islander;Married-spouse-absent;Doctorate;Prof-specialty;<=50K
34;White;Divorced;HS-grad;Craft-repair;<=50K
21;White;Never-married;Some-college;Adm-clerical;<=50K
22;Asian-Pac-Islander;Never-married;Bachelors;Prof-specialty;<=50K
62;White;Married-civ-spouse;10th;Machine-op-inspct;<=50K
43;White;Divorced;Some-college;Prof-specialty;<=50K
39;White;Married-civ-spouse;9th;Exec-managerial;<=50K
41;Black;Married-civ-spouse;Bachelors;Exec-managerial;<=50K
34;White;Divorced;HS-grad;Adm-clerical;<=50K
31;White;Never-married;Bachelors;Prof-specialty;<=50K
29;White;Never-married;HS-grad;Handlers-cleaners;<=50K
41;White;Married-civ-spouse;Assoc-voc;Transport-moving;<=50K
37;White;Never-married;Bachelors;Adm-clerical;<=50K
69;White;Married-civ-spouse;HS-grad;Sales;<=50K
34;White;Divorced;HS-grad;Handlers-cleaners;<=50K
36;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
41;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
53;Asian-Pac-Islander;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
29;White;Married-civ-spouse;Some-college;Tech-support;<=50K
45;White;Divorced;HS-grad;Tech-support;<=50K
34;White;Married-civ-spouse;Some-college;Exec-managerial;<=50K
36;White;Married-civ-spouse;Bachelors;Tech-support;<=50K
48;Black;Divorced;Some-college;Other-service;<=50K
20;White;Never-married;Assoc-voc;Adm-clerical;<=50K
63;Black;Widowed;HS-grad;Handlers-cleaners;<=50K
41;White;Divorced;Some-college;Other-service;<=50K
28;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
30;Black;Never-married;Some-college;Machine-op-inspct;<=50K
31;White;Never-married;HS-grad;Other-service;<=50K
37;White;Never-married;Assoc-voc;Adm-clerical;<=50K
27;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
41;White;Married-civ-spouse;1st-4th;Craft-repair;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
20;White;Never-married;Some-college;Sales;<=50K
59;White;Widowed;HS-grad;Sales;<=50K
40;White;Never-married;Bachelors;Other-service;<=50K
56;White;Married-civ-spouse;Some-college;Sales;<=50K
30;White;Never-married;Some-college;Exec-managerial;<=50K
46;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
25;White;Never-married;HS-grad;Other-service;<=50K
40;White;Divorced;Some-college;Adm-clerical;<=50K
51;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
43;White;Married-civ-spouse;HS-grad;Protective-serv;<=50K
34;White;Married-civ-spouse;Some-college;Farming-fishing;<=50K
20;White;Never-married;HS-grad;Handlers-cleaners;<=50K
44;White;Married-civ-spouse;Assoc-voc;Craft-repair;<=50K
51;White;Widowed;HS-grad;Transport-moving;<=50K
33;Black;Divorced;HS-grad;Adm-clerical;<=50K
88;White;Married-civ-spouse;Prof-school;Prof-specialty;<=50K
40;White;Divorced;HS-grad;Transport-moving;<=50K
51;White;Divorced;HS-grad;Adm-clerical;<=50K
50;Black;Divorced;11th;Other-service;<=50K
20;White;Never-married;Assoc-voc;Other-service;<=50K
47;White;Married-civ-spouse;HS-grad;Other-service;<=50K
22;White;Never-married;Assoc-voc;Adm-clerical;<=50K
47;White;Never-married;HS-grad;Adm-clerical;<=50K
24;Asian-Pac-Islander;Never-married;11th;Other-service;<=50K
36;White;Married-civ-spouse;Bachelors;Prof-specialty;<=50K
32;White;Married-civ-spouse;HS-grad;Adm-clerical;<=50K
44;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
59;Black;Never-married;Some-college;Exec-managerial;<=50K
65;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
24;White;Never-married;Bachelors;Adm-clerical;<=50K
27;White;Never-married;Bachelors;Prof-specialty;<=50K
51;White;Divorced;Assoc-voc;Other-service;<=50K
39;White;Married-civ-spouse;HS-grad;Transport-moving;<=50K
28;White;Married-civ-spouse;Bachelors;Tech-support;<=50K
19;White;Never-married;Some-college;Other-service;<=50K
49;Black;Divorced;Bachelors;Prof-specialty;<=50K
51;White;Married-civ-spouse;Assoc-acdm;Prof-specialty;<=50K
59;White;Married-civ-spouse;Masters;Prof-specialty;<=50K
18;White;Never-married;HS-grad;Machine-op-inspct;<=50K
37;White;Divorced;Bachelors;Craft-repair;<=50K
33;Black;Married-civ-spouse;Some-college;Craft-repair;<=50K
61;White;Married-civ-spouse;HS-grad;Protective-serv;<=50K
36;White;Married-civ-spouse;HS-grad;Machine-op-inspct;<=50K
37;White;Separated;Some-college;Adm-clerical;<=50K
31;White;Divorced;Some-college;Craft-repair;<=50K
20;White;Never-married;Some-college;Other-service;<=50K
31;White;Divorced;Bachelors;Exec-managerial;<=50K
48;White;Married-civ-spouse;HS-grad;Craft-repair;<=50K
53;White;Married-civ-spouse;Some-college;Craft-repair;<=50K
55;White;Widowed;HS-grad;Adm-clerical;<=50K
29;White;Never-married;HS-grad;Adm-clerical;<=50K
